datetime,price_eur_mwh,biomass_mwh,hydro_mwh,wind_offshore_mwh,wind_onshore_mwh,solar_mwh,lignite_mwh,hard_coal_mwh,gas_gen_mwh,wind_total_mwh,renewable_ratio,gas_share_thermal,load_mwh,temperature_c,wind_speed_ms,ttf_eur_mwh,price_outlier_flag,residual_load
2023-09-27 06:00:00,141.76,4403.25,1911.5,796.75,1115.5,7.25,11359.5,8582.0,7326.75,1912.25,0.2319,0.2687,53471.0,11.42,7.48,39.29600143432617,0,51551.5
2023-09-27 07:00:00,259.77,4555.75,2133.75,595.25,1080.25,838.75,11396.25,8916.0,8062.75,1675.5,0.2449,0.2841,57963.5,11.23,6.35,39.29600143432617,0,55449.25
2023-09-27 08:00:00,175.5,4531.25,1789.75,290.5,1122.5,6308.0,11403.25,8817.0,7946.0,1413.0,0.3327,0.2821,60025.25,12.08,5.55,39.29600143432617,0,52304.25
2023-09-27 09:00:00,128.79,4360.0,1734.5,170.25,965.25,14569.5,10747.0,8156.25,6515.75,1135.5,0.4617,0.2563,60710.75,13.72,4.3,39.29600143432617,0,45005.75
2023-09-27 10:00:00,102.33,4215.75,1756.0,153.25,848.75,22283.0,10277.5,7490.5,4762.25,1002.0,0.5649,0.2114,60441.75,15.85,2.58,39.29600143432617,0,37156.75
2023-09-27 11:00:00,93.26,4118.75,1654.75,173.0,695.0,28646.0,9140.0,6683.75,4447.25,868.0,0.6351,0.2194,60058.25,18.0,2.02,39.29600143432617,0,30544.25
2023-09-27 12:00:00,90.2,4022.25,1706.75,143.75,957.25,31943.25,8962.5,4740.0,4098.5,1101.0,0.6854,0.2302,59390.5,20.0,4.78,39.29600143432617,0,26346.25
2023-09-27 13:00:00,87.34,4009.75,1641.5,146.25,1381.75,31645.25,9287.75,4132.75,4149.75,1528.0,0.6884,0.2362,57989.0,21.38,5.6,39.29600143432617,0,24815.75
2023-09-27 14:00:00,89.22,4004.25,1694.75,107.0,1353.0,28730.75,9669.75,3884.25,4166.0,1460.0,0.6695,0.2351,56895.75,23.0,4.55,39.29600143432617,0,26705.0
2023-09-27 15:00:00,94.04,4054.75,1678.75,75.0,1105.25,23391.0,10746.75,4809.0,4445.0,1180.25,0.6024,0.2222,56427.5,23.65,5.92,39.29600143432617,0,31856.25
2023-09-27 16:00:00,109.25,4203.0,1640.25,148.75,971.5,16757.0,10938.25,6737.25,5894.75,1120.25,0.5016,0.2501,55863.25,23.83,7.07,39.29600143432617,0,37986.0
2023-09-27 17:00:00,149.91,4400.0,1879.0,375.0,1174.25,8364.5,11192.75,8425.25,7797.0,1549.25,0.3713,0.2844,57471.25,23.5,7.58,39.29600143432617,0,47557.5
2023-09-27 18:00:00,194.93,4576.0,1937.75,859.5,2234.5,1558.25,11325.0,8841.5,8813.25,3094.0,0.2781,0.3041,58385.5,22.22,6.22,39.29600143432617,0,53733.25
2023-09-27 19:00:00,214.7,4591.75,1837.75,1938.75,3978.5,23.0,11326.25,9074.75,8927.5,5917.25,0.2966,0.3044,59989.25,19.38,8.02,39.29600143432617,0,54049.0
2023-09-27 20:00:00,142.08,4543.0,1919.5,2810.75,7005.75,4.75,11279.25,8584.0,8038.0,9816.5,0.3685,0.2881,57832.25,18.08,8.6,39.29600143432617,0,48011.0
2023-09-27 21:00:00,107.82,4386.0,1702.5,4083.75,10366.25,3.25,11131.25,6848.0,6184.75,14450.0,0.4595,0.2559,53849.5,18.4,7.85,39.29600143432617,0,39396.25
2023-09-27 22:00:00,96.38,4220.75,1619.25,5091.75,12254.0,2.0,10883.75,4782.25,4300.75,17345.75,0.5373,0.2154,49407.25,17.55,7.52,39.29600143432617,0,32059.5
2023-09-27 23:00:00,89.09,4098.75,1619.0,5864.75,13574.75,2.0,9768.75,3509.25,3539.75,19439.5,0.5994,0.2105,45674.25,16.88,7.45,39.29600143432617,0,26232.75
2023-09-28 00:00:00,88.36,4006.5,1560.5,6140.25,14612.25,2.0,8286.75,2557.75,3397.25,20752.5,0.6489,0.2385,43629.0,15.92,8.28,39.29600143432617,0,22874.5
2023-09-28 01:00:00,84.05,3988.25,1562.0,5587.25,15094.75,2.0,7636.0,2337.0,3341.5,20682.0,0.6633,0.251,42455.5,15.55,8.6,39.29600143432617,0,21771.5
2023-09-28 02:00:00,72.95,4008.0,1575.0,5386.25,14472.75,2.25,7634.5,2233.75,3299.5,19859.0,0.659,0.2506,41192.25,15.58,9.45,39.73600006103516,0,21331.0
2023-09-28 03:00:00,74.84,3990.5,1550.0,5511.75,13722.75,2.0,7832.5,2248.25,3289.0,19234.5,0.6495,0.246,41231.0,14.75,10.05,39.73600006103516,0,21994.5
2023-09-28 04:00:00,80.87,3968.25,1522.5,5851.5,13659.5,2.0,7996.0,2284.5,3363.25,19511.0,0.647,0.2465,42226.75,14.65,9.15,39.73600006103516,0,22713.75
2023-09-28 05:00:00,92.88,4044.0,1553.0,5968.5,13437.25,2.0,9903.5,2814.5,3675.75,19405.75,0.604,0.2242,46097.0,14.4,9.48,39.73600006103516,0,26689.25
2023-09-28 06:00:00,115.35,4333.0,1580.5,6250.25,13117.0,7.5,10594.25,4082.25,4310.0,19367.25,0.5712,0.227,53981.5,14.2,9.8,39.73600006103516,0,34606.75
2023-09-28 07:00:00,126.25,4479.0,1645.75,6266.0,11995.25,788.75,10773.25,4865.0,4363.0,18261.25,0.5573,0.2181,58788.5,13.98,9.22,39.73600006103516,0,39738.5
2023-09-28 08:00:00,129.56,4477.5,1502.75,5908.75,10284.5,5721.5,10737.0,4980.5,4448.0,16193.25,0.5804,0.2206,60896.0,14.58,10.1,39.73600006103516,0,38981.25
2023-09-28 09:00:00,110.85,4343.25,1640.25,5556.5,7050.0,13833.0,10362.0,4538.75,4375.0,12606.5,0.6272,0.227,61260.25,16.27,9.68,39.73600006103516,0,34820.75
2023-09-28 10:00:00,93.36,4191.5,1553.75,5127.75,5119.75,22301.0,9675.5,3447.5,3990.75,10247.5,0.6911,0.2332,61769.75,18.3,8.42,39.73600006103516,0,29221.25
2023-09-28 11:00:00,88.56,4114.0,1579.0,4966.25,4646.25,27765.5,8643.75,3001.25,4066.0,9612.5,0.7327,0.2588,61596.75,20.3,9.65,39.73600006103516,0,24218.75
2023-09-28 12:00:00,83.48,4028.5,1562.75,4240.0,4639.0,30324.75,8103.75,3022.0,3950.0,8879.0,0.7482,0.262,60488.75,21.7,8.57,39.73600006103516,0,21285.0
2023-09-28 13:00:00,82.0,4004.5,1519.25,4085.5,4464.0,30720.0,8150.5,3138.75,3721.5,8549.5,0.749,0.2479,59133.75,22.85,8.38,39.73600006103516,0,19864.25
2023-09-28 14:00:00,87.7,3997.5,1519.25,3930.0,3873.75,28074.75,8246.5,2888.0,3431.0,7803.75,0.7397,0.2356,58128.5,23.78,8.48,39.73600006103516,0,22250.0
2023-09-28 15:00:00,92.02,4078.5,1529.75,3974.5,3618.75,23522.0,9570.0,3610.0,3705.0,7593.25,0.685,0.2194,57241.75,24.18,8.07,39.73600006103516,0,26126.5
2023-09-28 16:00:00,99.89,4202.5,1538.0,3389.0,2688.0,16359.0,10492.0,4989.25,5339.25,6077.0,0.5751,0.2564,56655.0,24.25,7.6,39.73600006103516,0,34219.0
2023-09-28 17:00:00,132.63,4403.5,1697.75,3120.0,1744.25,7570.0,11037.0,6177.0,7006.0,4864.25,0.4335,0.2893,58420.0,23.85,7.25,39.73600006103516,0,45985.75
2023-09-28 18:00:00,184.85,4612.25,1785.75,2807.5,1341.75,1336.75,11160.25,6562.75,7928.5,4149.25,0.3166,0.3091,58989.25,22.3,4.85,39.73600006103516,0,53503.25
2023-09-28 19:00:00,265.8,4653.5,2023.0,2720.0,1218.25,22.5,11411.0,6580.75,8495.0,3938.25,0.2865,0.3207,60336.75,20.58,7.1,39.73600006103516,0,56376.0
2023-09-28 20:00:00,156.51,4613.75,1784.25,3470.5,1199.0,7.5,11354.25,6533.5,8404.0,4669.5,0.2964,0.3196,57614.0,19.48,6.22,39.73600006103516,0,52937.0
2023-09-28 21:00:00,128.26,4462.5,1582.25,3300.5,1566.25,2.75,11240.75,6095.25,6958.0,4866.75,0.31,0.2864,53795.75,18.45,5.18,39.73600006103516,0,48926.25
2023-09-28 22:00:00,118.42,4342.0,1517.75,3041.25,2191.5,2.75,11235.0,5471.75,5662.75,5232.75,0.3316,0.2531,49363.25,16.52,6.72,39.73600006103516,0,44127.75
2023-09-28 23:00:00,111.03,4211.0,1513.0,2708.0,3248.25,2.75,11195.0,4200.0,4574.75,5956.25,0.3691,0.2291,45649.0,15.48,7.32,39.73600006103516,0,39690.0
2023-09-29 00:00:00,108.5,4090.5,1534.75,2734.25,4191.25,3.0,11152.25,3614.25,4159.75,6925.5,0.3988,0.2198,42834.5,15.15,6.52,39.73600006103516,0,35906.0
2023-09-29 01:00:00,97.93,4044.25,1501.25,2944.5,5277.5,2.75,10963.25,3070.0,4036.0,8222.0,0.4325,0.2234,41209.0,14.98,5.5,39.73600006103516,0,32984.25
2023-09-29 02:00:00,95.55,4009.0,1523.25,2820.75,6492.5,3.0,10770.25,2437.75,4041.75,9313.25,0.4626,0.2343,40356.75,14.7,7.65,41.85900115966797,0,31040.5
2023-09-29 03:00:00,92.0,4027.75,1521.25,2779.75,7053.5,6.0,10927.5,2111.5,4079.5,9833.25,0.4734,0.2383,40581.25,14.12,7.8,41.85900115966797,0,30742.0
2023-09-29 04:00:00,94.03,4050.0,1473.5,3023.75,7388.25,4.5,11041.0,2368.75,4150.5,10412.0,0.4758,0.2364,41969.5,14.08,6.28,41.85900115966797,0,31553.0
2023-09-29 05:00:00,100.68,4125.25,1588.5,3357.75,7748.5,4.75,11285.75,2902.25,4545.75,11106.25,0.4732,0.2427,45319.25,14.22,7.25,41.85900115966797,0,34208.25
2023-09-29 06:00:00,128.45,4404.5,1767.5,3526.75,8959.25,6.0,11300.75,3486.0,5171.5,12486.0,0.4832,0.2591,52770.0,14.25,7.6,41.85900115966797,0,40278.0
2023-09-29 07:00:00,137.92,4534.25,1885.0,4077.5,10534.0,624.5,11352.25,3669.0,5489.75,14611.5,0.5136,0.2676,57749.0,13.95,8.33,41.85900115966797,0,42513.0
2023-09-29 08:00:00,130.05,4467.25,1741.75,4089.5,11400.0,4764.0,11314.5,3657.0,5419.0,15489.5,0.5648,0.2658,60478.5,14.6,8.77,41.85900115966797,0,40225.0
2023-09-29 09:00:00,106.82,4376.25,1660.25,4459.25,10492.75,10366.25,11126.0,3315.5,5328.5,14952.0,0.6133,0.2695,60541.25,16.45,8.88,41.85900115966797,0,35223.0
2023-09-29 10:00:00,92.07,4241.25,1599.5,4002.5,9149.0,15887.75,10352.75,2604.5,4623.0,13151.5,0.6649,0.263,61061.0,18.48,9.68,41.85900115966797,0,32021.75
2023-09-29 11:00:00,87.37,4127.25,1573.0,3584.5,9219.25,19570.0,8876.0,2296.25,4315.5,12803.75,0.7108,0.2786,61221.25,20.32,10.35,41.85900115966797,0,28847.5
2023-09-29 12:00:00,82.05,4030.75,1568.0,3295.0,10108.75,21106.75,8802.0,2182.25,3975.5,13403.75,0.7283,0.2657,60319.5,21.6,10.85,41.85900115966797,0,25809.0
2023-09-29 13:00:00,72.44,4012.5,1590.25,2878.5,11615.0,21454.75,8455.25,2118.25,3646.5,14493.5,0.745,0.2564,58087.5,22.28,12.2,41.85900115966797,0,22139.25
2023-09-29 14:00:00,77.04,3995.5,1632.5,3005.5,13366.0,19639.0,8434.5,2144.0,3432.75,16371.5,0.7482,0.245,56307.0,23.28,10.88,41.85900115966797,0,20296.5
2023-09-29 15:00:00,90.7,4028.0,1698.0,3958.5,14696.5,15982.75,9010.75,2173.5,3786.5,18655.0,0.7294,0.2529,56379.75,23.98,15.3,41.85900115966797,0,21742.0
2023-09-29 16:00:00,96.47,4129.25,1609.0,5061.0,16353.0,10203.0,9717.5,2467.75,4443.25,21414.0,0.692,0.2672,56563.75,23.02,14.6,41.85900115966797,0,24946.75
2023-09-29 17:00:00,112.01,4304.75,1546.25,5613.0,18530.0,4357.0,10505.5,2986.75,4881.5,24143.0,0.6515,0.2657,57273.75,22.3,13.12,41.85900115966797,0,28773.75
2023-09-29 18:00:00,130.05,4489.75,1476.25,6239.25,19409.0,882.25,10931.25,3196.0,5162.5,25648.25,0.6275,0.2676,57598.0,21.3,11.65,41.85900115966797,0,31067.5
2023-09-29 19:00:00,140.47,4552.0,1529.25,6510.5,20039.75,17.0,11094.25,3196.5,5179.75,26550.25,0.6264,0.266,58686.5,19.75,13.2,41.85900115966797,0,32119.25
2023-09-29 20:00:00,132.94,4494.5,1470.0,6359.0,21373.5,5.25,10784.75,3000.25,4897.75,27732.5,0.6434,0.2622,55674.0,18.82,14.9,41.85900115966797,0,27936.25
2023-09-29 21:00:00,113.4,4369.75,1443.5,6083.75,21170.0,3.0,10409.25,2339.25,4227.0,27253.75,0.6608,0.249,52160.5,18.32,15.5,41.85900115966797,0,24903.75
2023-09-29 22:00:00,106.57,4241.75,1464.25,5905.25,20647.25,3.0,9491.25,2088.5,3551.0,26552.5,0.6807,0.2347,48679.25,17.98,14.6,41.85900115966797,0,22123.75
2023-09-29 23:00:00,101.07,4145.0,1404.5,5512.75,19483.75,2.5,9010.75,1815.25,3261.5,24996.5,0.6844,0.2315,45432.0,17.12,12.77,41.85900115966797,0,20433.0
2023-09-30 00:00:00,90.95,4086.25,1385.75,5999.75,17184.0,3.0,8919.5,2345.5,3244.75,23183.75,0.6639,0.2236,42682.0,16.42,12.2,41.85900115966797,0,19495.25
2023-09-30 01:00:00,88.89,4080.0,1403.75,5903.75,15428.25,3.0,8774.0,2386.25,3034.0,21332.0,0.6539,0.2137,40319.25,15.88,13.52,41.85900115966797,0,18984.25
2023-09-30 02:00:00,88.78,4036.0,1410.25,5536.75,14005.5,3.0,8608.0,2149.5,3015.5,19542.25,0.6447,0.2189,39072.5,15.4,13.27,41.85900115966797,0,19527.25
2023-09-30 03:00:00,88.72,4004.5,1432.5,5000.75,12890.5,2.5,8267.5,1961.5,3031.0,17891.25,0.6376,0.2286,38479.5,14.42,11.9,41.85900115966797,0,20585.75
2023-09-30 04:00:00,88.28,4035.25,1386.5,4184.0,12245.0,2.5,8583.75,1698.5,3102.0,16429.0,0.6202,0.2318,38399.25,13.5,11.15,41.85900115966797,0,21967.75
2023-09-30 05:00:00,92.1,4090.25,1348.0,3967.0,11436.25,3.25,9343.5,1523.5,3057.5,15403.25,0.5995,0.2196,39357.75,13.2,11.5,41.85900115966797,0,23951.25
2023-09-30 06:00:00,105.3,4296.0,1353.25,3967.5,10308.5,6.0,9956.25,1663.25,3062.5,14276.0,0.5758,0.2086,41335.5,13.22,10.42,41.85900115966797,0,27053.5
2023-09-30 07:00:00,109.46,4429.5,1338.0,4014.0,10133.25,479.25,10216.5,1954.0,3095.75,14147.25,0.5719,0.2028,43938.75,13.02,10.25,41.85900115966797,0,29312.25
2023-09-30 08:00:00,110.05,4463.5,1417.25,3874.75,9228.25,4334.25,9815.0,1762.5,3108.25,13103.0,0.6136,0.2117,47189.0,13.25,10.42,41.85900115966797,0,29751.75
2023-09-30 09:00:00,104.97,4394.0,1387.0,4262.0,6900.0,10792.75,8925.5,1731.0,2900.25,11162.0,0.6717,0.2139,49487.25,13.98,9.52,41.85900115966797,0,27532.5
2023-09-30 10:00:00,87.52,4247.25,1391.25,3966.0,6015.75,18235.0,7166.5,1730.5,2804.25,9981.75,0.7431,0.2397,50520.5,15.05,10.4,41.85900115966797,0,22303.75
2023-09-30 11:00:00,70.53,4140.0,1388.5,3009.75,6928.75,24480.25,5499.25,1805.75,2685.25,9938.5,0.7999,0.2688,50782.25,16.08,10.85,41.85900115966797,0,16363.5
2023-09-30 12:00:00,42.76,4049.0,1384.0,1750.0,8710.5,27101.5,5637.0,1918.25,2787.0,10460.5,0.8061,0.2695,49317.25,17.3,12.35,41.85900115966797,0,11755.25
2023-09-30 13:00:00,8.76,4035.5,1393.75,1486.0,9058.5,26768.0,5565.0,1845.25,2744.75,10544.5,0.808,0.2703,47485.25,18.25,12.8,41.85900115966797,0,10172.75
2023-09-30 14:00:00,15.04,4050.75,1411.25,1408.25,8868.75,24895.25,5520.5,1816.25,2730.0,10277.0,0.8014,0.2712,46094.5,18.62,12.7,41.85900115966797,0,10922.25
2023-09-30 15:00:00,56.0,4091.25,1472.0,1657.5,7756.75,20508.5,5858.25,1869.0,2859.75,9414.25,0.7702,0.2701,45816.5,18.9,12.0,41.85900115966797,0,15893.75
2023-09-30 16:00:00,85.01,4178.75,1518.25,1897.75,6402.25,13999.5,7651.25,1916.25,2780.5,8300.0,0.6939,0.2252,45884.5,18.88,12.4,41.85900115966797,0,23585.0
2023-09-30 17:00:00,107.7,4383.0,1602.5,2301.25,4302.25,6286.75,9803.25,1798.0,3886.75,6603.5,0.5493,0.251,47115.0,18.62,10.92,41.85900115966797,0,34224.75
2023-09-30 18:00:00,136.41,4608.5,1532.75,2219.75,3198.5,1090.0,10315.5,2173.25,4471.0,5418.25,0.4272,0.2636,48835.0,17.88,7.1,41.85900115966797,0,42326.75
2023-09-30 19:00:00,163.9,4632.5,1634.75,1936.5,3075.0,20.5,10077.75,2385.5,4660.75,5011.5,0.3975,0.2722,49624.0,16.58,6.4,41.85900115966797,0,44592.0
2023-09-30 20:00:00,134.1,4612.0,1498.75,1887.25,3771.5,7.75,9708.75,2263.25,4626.5,5658.75,0.415,0.2787,47430.25,15.18,6.98,41.85900115966797,0,41763.75
2023-09-30 21:00:00,112.4,4498.75,1423.5,1615.75,4158.5,3.25,8886.25,2058.0,4677.25,5774.25,0.4282,0.2994,44708.75,14.1,7.48,41.85900115966797,0,38931.25
2023-09-30 22:00:00,107.4,4385.0,1399.75,1435.75,3984.25,3.25,8443.25,1949.5,4323.75,5420.0,0.4323,0.2938,41914.75,13.82,7.18,41.85900115966797,0,36491.5
2023-09-30 23:00:00,101.04,4272.75,1373.25,1580.25,3860.0,8.0,8416.0,1666.0,3610.0,5440.25,0.4476,0.2637,38909.0,13.6,6.35,41.85900115966797,0,33460.75
2023-10-01 00:00:00,102.73,4200.0,1345.25,1772.0,4299.0,14.0,8326.5,1581.5,2703.5,6071.0,0.4798,0.2144,36848.5,14.15,5.6,41.85900115966797,0,30763.5
2023-10-01 01:00:00,94.14,4119.25,1317.75,1429.0,4419.0,13.5,7421.25,1156.5,2534.5,5848.0,0.5042,0.2281,35182.0,13.95,4.65,41.85900115966797,0,29320.5
2023-10-01 02:00:00,88.6,4087.25,1308.75,1777.75,4792.5,13.5,6458.25,946.5,2551.25,6570.25,0.5461,0.2563,33814.0,13.0,6.0,41.85900115966797,0,27230.25
2023-10-01 03:00:00,89.37,4063.25,1297.0,1335.25,5832.75,18.75,6510.0,928.25,2568.5,7168.0,0.5563,0.2567,33414.5,11.85,7.05,41.85900115966797,0,26227.75
2023-10-01 04:00:00,86.89,4075.25,1288.0,1358.5,6465.5,13.25,6583.75,924.25,2505.25,7824.0,0.5687,0.2502,33502.0,11.45,8.02,41.85900115966797,0,25664.75
2023-10-01 05:00:00,85.45,4113.25,1305.25,1358.5,6563.5,19.0,6485.25,913.5,2450.75,7922.0,0.5756,0.2488,34235.75,11.5,9.0,41.85900115966797,0,26294.75
2023-10-01 06:00:00,85.07,4266.5,1322.0,1417.0,6944.75,14.75,6848.5,919.25,2557.5,8361.75,0.5749,0.2477,35381.25,11.62,9.05,41.85900115966797,0,27004.75
2023-10-01 07:00:00,88.08,4358.0,1317.75,1680.75,7760.25,470.75,6835.0,925.75,2690.75,9441.0,0.5986,0.2575,37118.75,11.4,8.5,41.85900115966797,0,27207.0
2023-10-01 08:00:00,82.1,4318.0,1326.0,2155.25,7698.75,4666.5,6049.5,763.75,2558.5,9854.0,0.6827,0.273,40287.5,12.08,8.35,41.85900115966797,0,25767.0
2023-10-01 09:00:00,62.73,4265.0,1419.25,2502.0,5810.0,12145.5,4871.75,772.75,2382.75,8312.0,0.7651,0.2968,43014.5,13.6,7.45,41.85900115966797,0,22557.0
2023-10-01 10:00:00,40.0,4171.25,1390.25,2663.75,4239.25,19701.25,4507.75,786.75,2158.25,6903.0,0.8119,0.2896,44927.0,15.18,7.6,41.85900115966797,0,18322.75
2023-10-01 11:00:00,8.99,4122.75,1388.5,3109.25,4362.5,25276.75,4383.25,783.0,2017.0,7471.75,0.8419,0.2808,46605.75,16.88,8.57,41.85900115966797,0,13857.25
2023-10-01 12:00:00,-0.01,4066.0,1418.0,3158.0,5020.25,27847.25,4339.0,789.0,1979.5,8178.25,0.8538,0.2785,45900.5,18.25,9.8,41.85900115966797,0,9875.0
2023-10-01 13:00:00,-1.93,4034.75,1392.0,3731.25,5315.25,28141.25,4321.25,780.5,1929.5,9046.5,0.8584,0.2744,43953.75,18.97,9.62,41.85900115966797,0,6766.0
2023-10-01 14:00:00,-0.73,4037.0,1390.0,4084.75,5467.0,25457.5,4337.0,787.75,1876.0,9551.75,0.8524,0.268,42290.0,19.48,9.52,41.85900115966797,0,7280.75
2023-10-01 15:00:00,1.53,4081.0,1388.25,3667.25,5729.5,20936.25,4516.75,793.5,1928.25,9396.75,0.8318,0.2664,42009.25,19.92,10.0,41.85900115966797,0,11676.25
2023-10-01 16:00:00,62.73,4197.0,1439.25,3162.25,5565.25,14383.25,5502.0,875.0,2349.75,8727.5,0.7671,0.2693,41439.75,19.88,8.98,41.85900115966797,0,18329.0
2023-10-01 17:00:00,99.51,4350.75,1459.75,3285.75,4992.75,6660.75,8277.5,1663.0,3219.5,8278.5,0.6119,0.2446,43271.5,19.65,9.07,41.85900115966797,0,28332.25
2023-10-01 18:00:00,120.06,4555.5,1413.75,3241.25,5233.0,1114.5,8977.25,2520.25,4489.5,8474.25,0.4932,0.2808,45861.25,19.12,8.25,41.85900115966797,0,36272.5
2023-10-01 19:00:00,130.0,4594.75,1473.0,2606.0,5910.0,26.5,9720.75,3260.0,4819.0,8516.0,0.4508,0.2707,47454.5,17.55,7.95,41.85900115966797,0,38912.0
2023-10-01 20:00:00,130.0,4568.0,1408.25,2091.75,6674.5,23.5,10101.75,3266.0,4874.5,8766.25,0.4473,0.2672,45785.5,16.52,6.43,41.85900115966797,0,36995.75
2023-10-01 21:00:00,115.16,4471.5,1303.25,2036.75,7235.25,9.25,10420.75,3215.0,4730.25,9272.0,0.4505,0.2576,43585.0,15.88,7.9,41.85900115966797,0,34303.75
2023-10-01 22:00:00,106.62,4339.0,1365.0,1888.5,7441.25,8.25,10113.0,2911.25,4688.5,9329.75,0.4592,0.2647,41480.5,15.68,8.0,41.85900115966797,0,32142.5
2023-10-01 23:00:00,99.97,4224.25,1343.25,1929.0,7306.75,13.5,10144.0,2359.75,4218.0,9235.75,0.4698,0.2522,39041.0,15.15,8.1,41.85900115966797,0,29791.75
2023-10-02 00:00:00,94.9,4109.0,1373.25,1725.5,7306.25,24.75,9953.25,1968.5,3991.5,9031.75,0.4774,0.2508,36692.25,14.38,8.62,41.85900115966797,0,27635.75
2023-10-02 01:00:00,93.17,4052.0,1349.25,1682.0,7119.5,18.75,9915.25,1626.25,3997.75,8801.5,0.4779,0.2573,35733.0,13.9,8.48,41.85900115966797,0,26912.75
2023-10-02 02:00:00,93.4,4008.25,1346.0,1737.5,7021.5,13.0,10084.5,1457.75,3837.25,8759.0,0.4788,0.2495,35293.75,14.15,8.9,39.334999084472656,0,26521.75
2023-10-02 03:00:00,92.02,4004.5,1343.0,1539.75,7123.25,2.25,9539.5,1600.75,3628.5,8663.0,0.4869,0.2457,35474.25,13.85,8.12,39.334999084472656,0,26809.0
2023-10-02 04:00:00,95.68,4035.75,1339.0,1337.75,7163.0,19.0,9933.5,1861.0,3820.0,8500.75,0.4709,0.2446,35877.75,13.02,7.78,39.334999084472656,0,27358.0
2023-10-02 05:00:00,99.33,4133.25,1336.75,1288.5,7191.75,19.5,10471.5,2424.25,4565.0,8480.25,0.4445,0.2614,39139.0,12.6,7.98,39.334999084472656,0,30639.25
2023-10-02 06:00:00,124.99,4363.0,1375.25,1455.5,7418.25,21.5,10827.75,3678.25,5325.75,8873.75,0.4246,0.2685,44740.5,12.45,8.5,39.334999084472656,0,35845.25
2023-10-02 07:00:00,143.49,4553.0,1424.0,1506.0,7951.0,610.25,10886.75,4246.5,5699.25,9457.0,0.4351,0.2736,48497.5,12.22,8.2,39.334999084472656,0,38430.25
2023-10-02 08:00:00,144.5,4595.0,1420.0,1429.0,7886.25,5710.75,10851.75,4274.0,5736.0,9315.25,0.5021,0.275,51327.75,12.85,7.67,39.334999084472656,0,36301.75
2023-10-02 09:00:00,128.0,4484.5,1459.5,1556.25,6048.0,13949.5,10839.75,4083.0,5412.25,7604.25,0.5749,0.2662,53093.75,14.3,7.42,39.334999084472656,0,31540.0
2023-10-02 10:00:00,105.32,4323.75,1509.0,1721.75,3845.0,21796.0,10670.75,3481.0,4798.25,5566.75,0.6366,0.2532,54083.0,16.35,6.62,39.334999084472656,0,26720.25
2023-10-02 11:00:00,92.48,4206.0,1445.0,1753.0,3441.5,27308.0,9210.25,2487.25,4570.25,5194.5,0.7011,0.2809,54318.75,18.52,6.85,39.334999084472656,0,21816.25
2023-10-02 12:00:00,90.28,4090.75,1440.0,1719.0,3862.5,30032.5,8222.5,2125.5,4324.0,5581.5,0.7371,0.2947,54564.75,20.32,7.2,39.334999084472656,0,18950.75
2023-10-02 13:00:00,87.92,4074.25,1444.75,1674.75,4453.75,29740.25,7881.0,2171.0,3634.25,6128.5,0.7515,0.2655,53566.25,21.85,7.28,39.334999084472656,0,17697.5
2023-10-02 14:00:00,88.17,4075.75,1461.75,1451.75,4813.0,26774.0,7981.0,2634.75,3624.75,6264.75,0.7304,0.2545,52685.75,23.12,7.98,39.334999084472656,0,19647.0
2023-10-02 15:00:00,90.5,4108.75,1480.0,1063.0,4160.25,21275.25,8533.75,3427.75,4041.25,5223.25,0.6672,0.2525,51370.75,23.68,9.22,39.334999084472656,0,24872.25
2023-10-02 16:00:00,106.03,4277.5,1522.25,784.0,3093.25,13966.5,10260.25,5192.75,5626.25,3877.25,0.5287,0.2669,50771.25,23.7,9.78,39.334999084472656,0,32927.5
2023-10-02 17:00:00,133.27,4467.75,1670.25,717.75,2215.75,6412.0,10954.5,6762.75,6690.25,2933.5,0.3881,0.2741,51828.5,23.45,7.48,39.334999084472656,0,42483.0
2023-10-02 18:00:00,200.01,4618.75,1711.75,690.0,2455.0,1106.0,11006.75,7174.25,7228.0,3145.0,0.294,0.2845,53218.0,21.75,5.42,39.334999084472656,0,48967.0
2023-10-02 19:00:00,245.05,4673.5,1785.75,539.75,3410.0,36.5,11042.25,7510.25,7711.5,3949.75,0.2845,0.2936,54223.75,19.6,6.98,39.334999084472656,0,50237.5
2023-10-02 20:00:00,160.07,4621.5,1674.5,530.5,5047.25,22.5,10983.75,6909.5,7913.25,5577.75,0.3155,0.3066,51193.75,18.75,5.68,39.334999084472656,0,45593.5
2023-10-02 21:00:00,120.0,4500.75,1533.0,551.0,6501.0,8.75,10429.75,5237.5,6977.5,7052.0,0.3664,0.3081,47817.75,17.98,6.5,39.334999084472656,0,40757.0
2023-10-02 22:00:00,107.03,4331.25,1367.25,704.5,7731.25,2.25,10057.5,3524.0,6030.25,8435.75,0.4189,0.3075,44850.5,16.98,7.6,39.334999084472656,0,36412.5
2023-10-02 23:00:00,100.0,4223.5,1376.25,534.0,9438.0,14.25,8563.25,2111.0,4027.5,9972.0,0.5146,0.2739,41618.75,16.08,8.35,39.334999084472656,0,31632.5
2023-10-03 00:00:00,97.58,4165.75,1384.25,614.25,11303.0,20.5,7268.0,1051.5,3213.25,11917.25,0.6026,0.2786,37783.25,15.8,7.82,39.334999084472656,0,25845.5
