datetime,biomass_mwh,hydro_mwh,wind_offshore_mwh,wind_onshore_mwh,solar_mwh,lignite_mwh,hard_coal_mwh,gas_gen_mwh,wind_total_mwh,renewable_ratio,gas_share_thermal
2024-01-31 16:00:00,4409.75,2259.5,5677.5,20959.25,1058.5,9520.0,5768.25,8321.25,26636.75,0.5928,0.3525
2024-01-31 17:00:00,4558.75,2342.25,5587.75,23663.5,17.5,10095.75,5658.75,8498.5,29251.25,0.5986,0.3504
2024-01-31 18:00:00,4571.0,2361.75,5512.5,27244.0,4.5,9582.0,6125.25,8892.25,32756.5,0.6174,0.3615
2024-01-31 19:00:00,4421.5,2321.25,4882.75,30370.75,3.5,8755.25,5992.75,8851.75,35253.5,0.6402,0.3751
2024-01-31 20:00:00,4281.0,2393.0,4049.0,32134.5,4.75,7983.5,6144.25,8782.0,36183.5,0.6517,0.3833
2024-01-31 21:00:00,4124.5,2114.75,3442.5,34809.75,3.25,7449.25,6065.25,8129.0,38252.25,0.6728,0.3756
2024-01-31 22:00:00,4010.75,2104.5,3815.75,35855.5,3.25,5675.0,5787.5,7284.25,39671.25,0.7095,0.3886
2024-01-31 23:00:00,3964.5,2045.25,3261.75,36620.25,3.5,5137.5,5383.5,6922.75,39882.0,0.7246,0.3969
2024-02-01 00:00:00,3993.5,2112.75,3484.75,36765.75,3.0,4952.0,5480.0,5590.5,40250.5,0.7432,0.3489
2024-02-01 01:00:00,3978.25,2121.0,3621.25,36105.75,3.75,5031.75,5214.75,5312.75,39727.0,0.7465,0.3415
2024-02-01 02:00:00,3959.0,2054.5,3662.5,35158.25,3.0,4855.5,4911.0,5281.5,38820.75,0.7487,0.351
2024-02-01 03:00:00,3970.75,2087.5,3961.75,34090.0,3.0,4805.5,4902.25,5233.5,38051.75,0.747,0.3503
2024-02-01 04:00:00,4003.5,2130.75,4302.0,33096.5,3.0,4847.25,4901.0,5547.25,37398.5,0.74,0.3627
2024-02-01 05:00:00,4058.0,2113.0,4286.0,32049.0,3.0,5324.25,4997.5,6639.5,36335.0,0.7148,0.3915
2024-02-01 06:00:00,4231.0,2122.75,4274.0,31514.5,3.5,6460.75,5341.25,8113.75,35788.5,0.6791,0.4074
2024-02-01 07:00:00,4451.25,2113.5,4479.75,30533.0,8.5,7666.75,5857.0,9282.25,35012.75,0.6458,0.407
2024-02-01 08:00:00,4566.0,2185.75,4306.25,28895.5,620.5,7698.25,6483.0,9715.5,33201.75,0.6293,0.4066
2024-02-01 09:00:00,4525.0,2299.75,4053.0,25959.75,3312.75,7609.0,6615.0,9727.0,30012.75,0.6264,0.4061
2024-02-01 10:00:00,4416.5,2114.25,3840.75,25245.25,7785.0,7610.5,6590.0,10029.25,29086.0,0.6417,0.4139
2024-02-01 11:00:00,4310.75,2086.0,3506.25,25684.75,11505.25,7412.5,6400.75,9386.25,29191.0,0.67,0.4046
2024-02-01 12:00:00,4196.0,2093.0,3150.0,26314.5,12909.5,6920.75,6337.5,9212.5,29464.5,0.6841,0.41
2024-02-01 13:00:00,4150.75,2145.5,3201.5,26261.25,12832.25,7613.25,5957.25,8934.5,29462.75,0.6835,0.397
2024-02-01 14:00:00,4167.5,2076.5,3352.75,26168.25,10533.25,7886.75,5770.5,8804.75,29521.0,0.6733,0.392
2024-02-01 15:00:00,4269.5,2193.25,4014.0,24936.5,6084.75,7989.5,5290.75,8928.0,28950.5,0.6514,0.402
2024-02-01 16:00:00,4511.5,2353.0,4444.75,24011.5,1537.25,8782.5,5505.0,9169.5,28456.25,0.6111,0.3909
2024-02-01 17:00:00,4636.75,2279.75,3951.5,24082.5,27.25,9200.25,5919.0,8992.5,28034.0,0.5919,0.373
2024-02-01 18:00:00,4716.25,2398.5,3110.25,25496.0,4.0,9571.5,5930.25,8885.25,28606.25,0.5943,0.3643
2024-02-01 19:00:00,4693.5,2384.75,2755.75,25431.5,6.0,9483.5,5318.5,8704.75,28187.25,0.6001,0.3703
2024-02-01 20:00:00,4582.5,2249.25,3243.0,24411.25,3.75,9089.5,4824.5,8561.75,27654.25,0.6054,0.3809
2024-02-01 21:00:00,4424.25,2226.5,3989.75,23113.5,3.0,8929.0,4260.0,8150.5,27103.25,0.6127,0.3819
2024-02-01 22:00:00,4317.75,2248.25,4368.5,22563.75,3.0,8908.25,3741.0,7239.0,26932.25,0.6275,0.364
2024-02-01 23:00:00,4175.0,2232.0,4731.25,22554.25,3.25,7750.75,3767.0,6407.25,27285.5,0.6528,0.3574
2024-02-02 00:00:00,4068.5,2053.0,5292.5,21487.0,3.25,6191.75,3708.25,5757.25,26779.5,0.6776,0.3677
2024-02-02 01:00:00,4053.25,2085.75,6023.5,19912.25,3.0,5454.25,3547.25,5631.0,25935.75,0.6867,0.3848
2024-02-02 02:00:00,4062.25,2282.75,6278.25,19559.0,3.25,5312.5,3313.25,5965.0,25837.25,0.6881,0.4088
2024-02-02 03:00:00,4052.75,2181.0,6146.5,19975.25,3.0,5329.75,3002.75,6202.5,26121.75,0.69,0.4267
2024-02-02 04:00:00,4086.5,2196.25,6183.0,20713.5,3.25,5431.0,2918.5,6389.75,26896.5,0.6924,0.4335
2024-02-02 05:00:00,4126.0,2314.0,6139.0,22006.5,3.25,5385.5,3113.75,7122.0,28145.5,0.6889,0.4559
2024-02-02 06:00:00,4355.75,2220.25,6509.5,23895.25,3.0,6582.0,3353.25,8193.0,30404.75,0.6711,0.4519
2024-02-02 07:00:00,4601.75,2148.25,6699.5,26204.25,8.75,7579.75,3903.0,8999.75,32903.75,0.6594,0.4394
2024-02-02 08:00:00,4698.5,2257.5,6359.75,27936.0,637.25,7620.75,4352.0,9277.5,34295.75,0.6634,0.4366
2024-02-02 09:00:00,4654.25,2225.75,6006.5,29232.25,2940.0,7490.75,4582.25,9319.75,35238.75,0.6781,0.4356
2024-02-02 10:00:00,4566.0,2192.0,5953.25,30531.5,5271.5,6749.75,4669.75,8779.5,36484.75,0.706,0.4347
2024-02-02 11:00:00,4452.0,2092.0,5697.25,32091.25,7542.0,5885.75,4519.5,8274.0,37788.5,0.7352,0.443
2024-02-02 12:00:00,4304.25,2092.25,5165.75,33218.75,9353.75,5305.75,4460.5,7909.25,38384.5,0.7539,0.4475
2024-02-02 13:00:00,4228.75,2058.5,5120.25,34263.25,9321.75,5169.0,4134.75,7215.75,39383.5,0.769,0.4368
2024-02-02 14:00:00,4212.25,2049.5,5074.0,35090.5,7885.75,5134.0,3697.25,6876.0,40164.5,0.7757,0.4378
2024-02-02 15:00:00,4264.25,2052.75,5006.25,35877.5,4563.0,5103.0,3892.75,6537.5,40883.75,0.7692,0.4209
2024-02-02 16:00:00,4428.5,2109.5,4514.25,36792.5,1332.5,5386.5,4316.5,6814.0,41306.75,0.7486,0.4125
2024-02-02 17:00:00,4602.0,2105.75,4946.0,38655.75,29.0,5637.5,4970.25,7136.25,43601.75,0.7394,0.4022
2024-02-02 18:00:00,4656.5,2040.25,4408.0,40178.25,6.5,5788.25,5393.25,7382.0,44586.25,0.7342,0.3977
2024-02-02 19:00:00,4620.75,2088.75,4218.5,40458.5,3.75,5821.5,5391.5,7394.5,44677.0,0.7342,0.3974
2024-02-02 20:00:00,4461.0,2028.75,3333.5,40543.25,3.25,5826.5,5274.25,7100.5,43876.75,0.7346,0.3901
2024-02-02 21:00:00,4339.25,2111.0,3098.75,40617.0,3.25,5207.0,5101.25,6354.25,43715.75,0.7507,0.3814
2024-02-02 22:00:00,4220.5,2085.0,3227.0,39218.0,3.25,4845.75,4886.0,5888.25,42445.0,0.7574,0.377
2024-02-02 23:00:00,4138.0,1965.25,3464.75,38813.0,3.0,4697.0,4762.75,5754.25,42277.75,0.7608,0.3782
2024-02-03 00:00:00,4039.0,1911.0,4528.25,38754.25,3.25,3903.5,4418.25,5025.5,43282.5,0.7867,0.3765
2024-02-03 01:00:00,3998.25,1902.75,5155.0,38400.0,3.25,3492.75,4219.0,5172.75,43555.0,0.7933,0.4015
2024-02-03 02:00:00,3980.75,1923.25,5050.75,38000.0,3.25,3465.0,4089.0,5458.5,43050.75,0.79,0.4195
2024-02-03 03:00:00,3963.75,1978.75,5068.0,37639.75,3.0,3465.75,4047.5,5391.0,42707.75,0.7904,0.4178
2024-02-03 04:00:00,3982.25,1997.0,5127.75,36680.0,3.0,3490.0,4080.0,5376.25,41807.75,0.7868,0.4153
2024-02-03 05:00:00,4024.25,2006.5,4878.5,35914.25,3.25,3552.25,4176.75,5300.5,40792.75,0.7823,0.4068
2024-02-03 06:00:00,4101.0,2016.0,4615.0,36402.0,3.5,3579.0,4338.5,5243.25,41017.0,0.7817,0.3984
2024-02-03 07:00:00,4286.5,2013.25,4871.75,35209.25,18.0,3608.5,4148.75,5125.5,40081.0,0.7827,0.3979
2024-02-03 08:00:00,4419.25,1965.5,4583.0,34607.0,1094.75,3606.5,4349.0,5520.0,39190.0,0.7759,0.4096
2024-02-03 09:00:00,4398.5,1931.0,4192.25,34789.25,3963.0,3548.75,4317.75,5418.0,38981.5,0.7876,0.4078
2024-02-03 10:00:00,4332.5,1907.75,5188.5,35293.0,6894.75,3546.25,4087.5,4899.5,40481.5,0.8105,0.3909
2024-02-03 11:00:00,4241.5,1941.25,5489.25,35331.5,8920.75,3542.75,3863.5,4826.75,40820.75,0.8205,0.3946
2024-02-03 12:00:00,4146.0,1942.0,5733.75,35063.25,9613.75,3558.5,3446.5,4426.25,40797.0,0.8317,0.3872
2024-02-03 13:00:00,4110.5,1939.75,5997.5,34671.5,9058.25,3543.25,3220.25,4364.5,40669.0,0.8337,0.3922
2024-02-03 14:00:00,4136.5,1953.25,6141.25,33875.75,7205.75,3541.25,2866.75,4321.75,40017.0,0.8325,0.4028
2024-02-03 15:00:00,4201.5,1929.75,6195.0,33182.5,3942.0,3549.25,2980.5,4459.0,39377.5,0.8182,0.4058
2024-02-03 16:00:00,4378.75,1913.5,5780.5,32824.25,1100.75,3618.25,3260.5,4966.0,38604.75,0.7952,0.4193
2024-02-03 17:00:00,4514.0,2089.5,5879.5,32683.5,23.5,4178.75,3599.5,5196.25,38563.0,0.7769,0.4005
2024-02-03 18:00:00,4615.75,2223.0,5903.0,31512.25,7.75,4577.25,3525.5,5797.25,37415.25,0.761,0.4171
2024-02-03 19:00:00,4624.75,2130.5,5616.5,32484.25,8.75,4901.75,3601.75,5972.5,38100.75,0.7561,0.4126
2024-02-03 20:00:00,4515.75,2018.0,5331.0,32506.25,3.75,3908.5,3324.25,5883.5,37837.25,0.7719,0.4486
2024-02-03 21:00:00,4402.75,1931.5,5801.5,32671.0,3.0,3540.0,2965.25,5537.75,38472.5,0.7882,0.4598
2024-02-03 22:00:00,4312.25,1914.5,5841.0,32037.5,3.0,3512.5,2742.25,5120.0,37878.5,0.795,0.4501
2024-02-03 23:00:00,4182.75,1860.25,5885.25,32107.75,3.25,3589.5,2844.25,4825.5,37993.0,0.7964,0.4286
2024-02-04 00:00:00,4091.0,1813.75,5886.75,32115.5,3.5,3552.0,2788.5,4527.5,38002.25,0.8016,0.4166
2024-02-04 01:00:00,4039.75,1805.75,5948.75,32828.0,3.0,3528.5,2542.75,4564.75,38776.75,0.8075,0.4292
2024-02-04 02:00:00,4001.75,1795.5,5687.75,33442.75,2.5,3517.25,2601.0,4646.0,39130.5,0.8067,0.4316
2024-02-04 03:00:00,3966.5,1796.25,5424.0,33463.75,2.5,3417.5,2767.0,4534.0,38887.75,0.8064,0.423
2024-02-04 04:00:00,3974.75,1777.25,5558.25,32676.5,2.75,3442.25,2886.0,4525.5,38234.75,0.8021,0.417
2024-02-04 05:00:00,4010.75,1771.5,5427.75,32193.25,3.0,3407.75,3195.0,4511.25,37621.0,0.7961,0.4059
2024-02-04 06:00:00,4086.0,1776.0,5698.75,33725.25,3.0,3407.0,3202.75,4374.75,39424.0,0.8048,0.3983
2024-02-04 07:00:00,4177.5,1796.25,5668.75,36206.75,9.75,3419.0,3179.5,4388.5,41875.5,0.8133,0.3994
2024-02-04 08:00:00,4277.0,1805.0,5761.0,37859.25,807.5,3406.25,3043.25,4416.0,43620.25,0.823,0.4064
2024-02-04 09:00:00,4312.75,1849.5,5825.5,39154.25,3091.5,3393.25,3024.5,4413.75,44979.75,0.8335,0.4075
2024-02-04 10:00:00,4288.5,1812.25,5816.5,39963.25,5137.5,3397.25,3082.25,4394.75,45779.75,0.8398,0.4041
2024-02-04 11:00:00,4221.75,1821.25,5751.25,39537.5,7008.0,3390.5,3004.5,4404.0,45288.75,0.8438,0.4078
2024-02-04 12:00:00,4137.75,1828.75,5736.75,39608.25,7253.0,3536.25,3017.25,4386.75,45345.0,0.8426,0.401
2024-02-04 13:00:00,4110.0,1822.5,5708.75,40523.5,5879.5,3550.0,3035.25,4356.75,46232.25,0.8414,0.3982
2024-02-04 14:00:00,4137.5,1820.0,5739.75,40755.25,4145.5,3547.0,2989.5,4440.25,46495.0,0.8376,0.4045
2024-02-04 15:00:00,4177.75,1817.75,5785.25,41225.25,1898.25,3545.5,2988.75,4539.0,47010.5,0.8322,0.4099
2024-02-04 16:00:00,4309.25,1876.5,5827.0,40737.75,506.25,3561.5,3016.5,4465.25,46564.75,0.8283,0.4043
2024-02-04 17:00:00,4470.75,1957.75,5778.0,40497.0,17.5,3565.0,3076.0,4559.0,46275.0,0.8248,0.4071
2024-02-04 18:00:00,4554.75,1999.75,5697.0,40535.5,5.75,3587.75,3105.75,4792.75,46232.5,0.8213,0.4173
2024-02-04 19:00:00,4510.0,1944.75,5531.5,40529.75,4.25,3560.0,3203.75,4814.75,46061.25,0.8194,0.4158
2024-02-04 20:00:00,4403.25,1963.25,5919.75,40638.75,4.75,3551.25,3132.75,4489.25,46558.5,0.8257,0.4018
2024-02-04 21:00:00,4293.25,1906.25,5350.25,40987.0,3.25,3545.5,3480.0,4424.0,46337.25,0.8211,0.3864
2024-02-04 22:00:00,4204.5,1843.75,5142.5,40455.25,3.25,3515.5,3594.75,4337.0,45597.75,0.8186,0.3789
2024-02-04 23:00:00,4069.0,1830.25,4888.5,40345.5,3.25,3484.25,3937.75,4324.25,45234.0,0.8132,0.3681
2024-02-05 00:00:00,3968.75,1783.0,5237.75,39110.0,3.0,3461.25,3894.75,4269.5,44347.75,0.8117,0.3673
2024-02-05 01:00:00,3925.75,1766.75,5451.25,38746.75,3.0,3483.5,3833.5,4160.5,44198.0,0.813,0.3625
2024-02-05 02:00:00,3908.25,1744.0,5409.75,37359.0,3.0,3526.5,3639.5,4291.75,42768.75,0.8087,0.3746
2024-02-05 03:00:00,3917.75,1743.0,5387.25,37642.25,3.0,3513.5,3663.75,4406.0,43029.5,0.8078,0.3804
2024-02-05 04:00:00,3928.75,1752.25,5228.5,38641.0,3.0,3513.25,3786.0,4362.0,43869.5,0.8095,0.3741
2024-02-05 05:00:00,3989.0,1799.25,4913.75,41714.5,3.25,3543.25,4189.5,4729.5,46628.25,0.8079,0.3795
2024-02-05 06:00:00,4163.5,1873.75,4392.25,42719.75,4.0,3546.0,4414.5,5821.75,47112.0,0.7941,0.4224
2024-02-05 07:00:00,4406.25,1875.25,4439.75,42816.0,17.25,3563.25,4748.75,7439.25,47255.75,0.7727,0.4723
2024-02-05 08:00:00,4502.25,1946.25,3631.75,42849.75,969.75,3756.5,4674.25,8326.75,46481.5,0.7628,0.4969
2024-02-05 09:00:00,4475.0,1901.75,4392.25,42543.75,3861.75,3575.75,4638.25,7816.75,46936.0,0.781,0.4876
2024-02-05 10:00:00,4368.75,1964.75,4946.5,42284.0,7808.25,3548.0,4432.75,7449.25,47230.5,0.7991,0.4828
2024-02-05 11:00:00,4252.0,1924.25,5141.75,42688.0,12299.0,3547.75,4057.0,7150.0,47829.75,0.818,0.4846
2024-02-05 12:00:00,4092.75,1871.75,5545.5,43107.25,15727.0,3525.5,3572.75,6998.75,48652.75,0.8331,0.4965
2024-02-05 13:00:00,4018.75,1863.5,5279.75,43173.25,16586.25,3543.75,3477.5,6726.25,48453.0,0.8376,0.4893
2024-02-05 14:00:00,4015.75,1850.25,4718.25,43540.25,14232.5,3553.5,3494.0,6943.0,48258.5,0.8301,0.4963
2024-02-05 15:00:00,4113.0,1866.0,4468.0,43171.25,8699.5,3620.5,3730.5,7167.0,47639.25,0.8111,0.4937
2024-02-05 16:00:00,4365.0,1988.25,4053.75,42543.5,2532.5,3982.75,4231.75,7807.5,46597.25,0.7759,0.4873
2024-02-05 17:00:00,4512.25,2001.25,3757.5,42708.75,87.75,4568.75,4627.5,8087.25,46466.25,0.7543,0.4679
2024-02-05 18:00:00,4567.5,2060.25,3681.75,43014.25,9.5,4655.5,4959.25,8340.0,46696.0,0.7481,0.4645
2024-02-05 19:00:00,4518.5,2042.0,3567.75,43488.75,6.25,4535.5,4890.75,8197.75,47056.5,0.7526,0.4651
2024-02-05 20:00:00,4361.0,1963.0,3772.0,43496.5,4.0,3950.5,4760.25,7872.5,47268.5,0.7637,0.4747
2024-02-05 21:00:00,4215.25,1853.25,4246.75,43449.0,3.75,3580.25,4496.5,7106.5,47695.75,0.7798,0.468
2024-02-05 22:00:00,4107.5,1807.75,4595.0,42447.5,4.25,3462.0,4280.5,6782.75,47042.5,0.7848,0.467
2024-02-05 23:00:00,4006.0,1790.0,4032.0,42484.5,3.0,3454.5,4277.5,6424.5,46516.5,0.787,0.4538
2024-02-06 00:00:00,3929.75,1791.75,4794.5,42360.5,3.0,3427.25,3813.75,5589.25,47155.0,0.8047,0.4356
2024-02-06 01:00:00,3892.75,1791.5,5110.25,42360.0,3.0,3416.0,3812.5,5089.5,47470.25,0.8119,0.4132
2024-02-06 02:00:00,3870.5,1816.0,5059.75,42170.5,3.25,3439.75,3892.25,4824.0,47230.25,0.8132,0.3968
2024-02-06 03:00:00,3870.0,1838.75,5204.0,42062.0,3.0,3444.0,3707.5,4944.0,47266.0,0.8141,0.4087
2024-02-06 04:00:00,3890.0,1779.25,5047.0,41602.75,3.0,3475.5,3737.0,5147.0,46649.75,0.8089,0.4164
2024-02-06 05:00:00,3932.75,1804.75,4267.0,42170.75,3.0,3669.75,4234.25,5463.75,46437.75,0.7961,0.4087
2024-02-06 06:00:00,4118.75,1914.25,3101.75,43509.75,3.25,4228.0,4742.75,6596.0,46611.5,0.7718,0.4237
2024-02-06 07:00:00,4346.25,1928.0,3654.0,43792.0,37.25,4492.75,5068.75,7983.5,47446.0,0.7539,0.455
2024-02-06 08:00:00,4442.75,1990.0,3603.25,43945.25,1187.25,4453.25,5229.0,8223.0,47548.5,0.755,0.4593
2024-02-06 09:00:00,4413.5,2063.0,4478.25,43879.5,3731.5,4327.25,5014.0,7804.75,48357.75,0.7735,0.4552
2024-02-06 10:00:00,4294.0,1946.25,4659.25,44266.0,5870.75,4176.5,4764.25,7452.5,48925.25,0.7883,0.4546
2024-02-06 11:00:00,4225.25,1943.75,4624.75,44470.25,7443.25,4071.25,4352.75,7316.25,49095.0,0.7994,0.4648
2024-02-06 12:00:00,4116.5,1913.75,4835.75,44781.25,8206.5,3746.0,4303.25,6946.0,49617.0,0.8098,0.4632
2024-02-06 13:00:00,4104.75,1934.25,5068.0,45193.5,7374.75,3729.5,4212.0,6538.5,50261.5,0.8147,0.4516
2024-02-06 14:00:00,4061.25,1885.25,4781.75,45729.75,5883.75,3517.5,4107.25,6683.75,50511.5,0.8133,0.4671
2024-02-06 15:00:00,4111.0,1803.5,5326.0,46111.75,3770.0,3397.0,4142.5,6494.0,51437.75,0.8133,0.4627
2024-02-06 16:00:00,4290.0,1867.5,5639.75,46255.0,1240.25,3583.0,4541.5,6465.25,51894.75,0.8025,0.4431
2024-02-06 17:00:00,4468.0,1977.25,5495.5,46332.25,45.5,4093.5,5370.5,6838.0,51827.75,0.7815,0.4195
2024-02-06 18:00:00,4512.5,1918.75,5142.0,46251.25,4.25,4905.5,5498.25,6862.75,51393.25,0.7701,0.3975
2024-02-06 19:00:00,4460.0,1885.5,4937.75,46085.0,4.25,4594.75,5478.25,6762.25,51022.75,0.7731,0.4017
2024-02-06 20:00:00,4325.75,1809.75,5533.0,45327.75,3.75,4016.5,4998.0,6205.5,50860.75,0.7893,0.4077
2024-02-06 21:00:00,4226.25,1798.0,6348.5,45211.25,3.0,3775.5,3631.5,5437.5,51559.75,0.8176,0.4233
2024-02-06 22:00:00,4112.75,1801.75,6809.5,43721.5,3.0,3776.0,2808.5,5481.25,50531.0,0.8239,0.4543
2024-02-06 23:00:00,4016.25,1807.5,6620.75,42884.0,3.0,3823.0,2637.0,5397.75,49504.75,0.8235,0.4552
2024-02-07 00:00:00,3945.0,1737.5,6420.5,41586.75,3.0,3964.75,2588.0,4572.5,48007.25,0.8284,0.411
2024-02-07 01:00:00,3929.25,1723.75,6492.5,39758.5,3.0,4027.75,2538.25,4027.75,46251.0,0.8305,0.3802
2024-02-07 02:00:00,3937.0,1722.25,6500.25,38871.75,3.0,4030.75,2575.75,3976.0,45372.0,0.8283,0.3757
2024-02-07 03:00:00,3946.75,1731.0,6510.0,36501.5,3.25,3974.0,2613.25,4070.25,43011.5,0.8204,0.3819
2024-02-07 04:00:00,3983.75,1795.5,6391.0,34436.25,3.0,4399.0,2630.25,4250.5,40827.25,0.8051,0.3768
2024-02-07 05:00:00,4061.0,1848.0,6930.25,34612.0,3.25,5562.0,2849.75,4990.5,41542.25,0.7798,0.3724
2024-02-07 06:00:00,4266.75,1929.0,6893.25,32522.5,5.5,7857.25,3303.25,6658.0,39415.75,0.7191,0.3737
2024-02-07 07:00:00,4439.0,1887.0,6498.75,30156.75,38.0,9325.75,3499.5,8259.25,36655.5,0.6711,0.3917
2024-02-07 08:00:00,4542.5,1924.5,5404.25,27718.25,1128.0,10705.0,3517.0,9158.75,33122.5,0.6352,0.3917
2024-02-07 09:00:00,4529.75,2041.25,4245.75,24375.25,3591.75,11912.5,3877.0,9624.25,28621.0,0.6041,0.3787
2024-02-07 10:00:00,4410.75,1997.5,3242.75,22349.0,6150.75,12183.75,4349.0,9781.25,25591.75,0.5918,0.3717
2024-02-07 11:00:00,4300.5,1929.0,2886.75,21277.5,7863.75,12331.0,4074.75,9829.75,24164.25,0.5932,0.3747
2024-02-07 12:00:00,4232.5,2100.25,2396.25,20003.0,8246.0,12576.0,3822.75,10001.5,22399.25,0.5834,0.3788
2024-02-07 13:00:00,4221.5,2084.5,1724.5,18086.5,7575.75,13079.5,4158.25,10285.0,19811.0,0.5504,0.3737
2024-02-07 14:00:00,4276.25,2022.0,1638.75,15244.25,6238.0,13357.0,5129.25,11396.25,16883.0,0.4961,0.3814
2024-02-07 15:00:00,4385.75,1971.0,1572.75,12864.0,3654.25,13584.75,6120.0,12373.75,14436.75,0.4325,0.3857
2024-02-07 16:00:00,4550.5,2189.5,1783.25,10710.75,1044.0,13780.75,6897.25,13441.0,12494.0,0.3728,0.3939
2024-02-07 17:00:00,4705.0,2317.5,2107.0,9056.0,25.75,13373.0,7578.25,14211.75,11163.0,0.3412,0.4042
2024-02-07 18:00:00,4745.75,2442.75,2681.75,8097.25,13.25,13337.5,7760.5,14422.75,10779.0,0.3361,0.406
2024-02-07 19:00:00,4703.25,2213.25,3599.25,7797.25,4.25,13193.25,7513.5,14085.5,11396.5,0.3449,0.4048
2024-02-07 20:00:00,4524.25,2042.25,4373.0,8089.0,3.25,13481.25,7438.5,13563.0,12462.0,0.3556,0.3933
2024-02-07 21:00:00,4358.25,2013.25,4948.0,8653.25,3.5,13459.75,6283.75,12316.0,13601.25,0.3839,0.3842
2024-02-07 22:00:00,4221.75,2062.25,4564.75,9320.25,3.75,13167.25,5243.75,11624.5,13885.0,0.4018,0.387
2024-02-07 23:00:00,4088.0,2031.0,3554.25,9450.75,3.75,12930.75,4695.75,10460.25,13005.0,0.4051,0.3724
2024-02-08 00:00:00,4015.5,2090.5,2691.75,9135.25,4.0,12797.0,4291.5,10045.75,11827.0,0.398,0.3702
2024-02-08 01:00:00,4000.0,2118.75,1932.0,8511.0,3.5,12462.0,4237.75,9956.25,10443.0,0.3833,0.3735
2024-02-08 02:00:00,3972.0,2123.75,1869.75,8178.75,4.0,12607.5,4124.75,9886.25,10048.5,0.3776,0.3714
2024-02-08 03:00:00,3971.25,2137.25,2151.75,7849.75,3.0,12750.25,4476.25,9881.0,10001.5,0.3728,0.3645
2024-02-08 04:00:00,4001.75,2143.75,2349.75,7431.25,3.0,13181.5,4636.75,10195.25,9781.0,0.3625,0.3639
2024-02-08 05:00:00,4052.0,2143.5,2113.0,7191.0,3.25,13700.25,5840.75,11132.0,9304.0,0.3357,0.3629
2024-02-08 06:00:00,4259.25,2185.0,1794.5,6662.5,3.0,13889.5,7474.5,12686.0,8457.0,0.3045,0.3726
2024-02-08 07:00:00,4531.5,2220.25,1702.0,5923.75,25.0,13985.75,8361.25,13998.0,7625.75,0.2838,0.3851
2024-02-08 08:00:00,4622.75,2272.25,1247.5,5196.0,943.5,13951.25,8499.25,14483.75,6443.5,0.2789,0.3921
2024-02-08 09:00:00,4569.75,2230.5,1088.5,5075.25,3266.5,13935.0,8494.75,14388.5,6163.75,0.306,0.3908
2024-02-08 10:00:00,4475.25,2079.75,933.5,5192.5,5994.0,13948.75,8135.5,14030.5,6126.0,0.3408,0.3885
2024-02-08 11:00:00,4376.25,2019.5,679.5,5534.75,7965.0,13963.75,7738.5,14213.75,6214.25,0.3642,0.3957
2024-02-08 12:00:00,4268.0,2016.5,524.5,6131.75,7807.75,14016.25,7733.0,14135.0,6656.25,0.3664,0.3939
2024-02-08 13:00:00,4251.75,2076.75,465.25,6823.25,6371.5,14045.5,7956.0,14129.5,7288.5,0.3562,0.3911
2024-02-08 14:00:00,4277.0,1967.25,508.75,7684.25,4259.5,14026.5,8087.25,14139.25,8193.0,0.3403,0.39
2024-02-08 15:00:00,4350.5,2065.5,652.0,9337.75,2226.5,14105.0,7985.25,14180.25,9989.75,0.3394,0.391
2024-02-08 16:00:00,4506.25,2015.75,925.5,11295.75,615.25,14070.0,8143.25,14035.25,12221.25,0.3481,0.3872
2024-02-08 17:00:00,4610.75,2114.0,1405.5,12890.25,17.0,14061.75,8423.0,14156.25,14295.75,0.3647,0.3863
2024-02-08 18:00:00,4629.75,2019.5,1874.75,14347.25,5.5,14090.0,8212.25,14273.25,16222.0,0.3848,0.3902
2024-02-08 19:00:00,4522.0,1928.25,2609.0,15284.0,3.25,14015.5,6742.25,13588.5,17893.0,0.4148,0.3956
2024-02-08 20:00:00,4388.25,1980.5,3596.25,15879.25,4.5,13989.25,5388.25,11599.75,19475.5,0.4549,0.3745
2024-02-08 21:00:00,4280.5,2007.0,4208.25,15977.0,3.0,13602.75,4135.5,9935.5,20185.25,0.4889,0.359
2024-02-08 22:00:00,4210.75,2021.25,4810.5,15840.25,2.75,11862.25,3463.5,7762.5,20650.75,0.538,0.3362
2024-02-08 23:00:00,4103.5,1961.25,5248.0,16703.75,2.5,9828.0,2798.0,6801.25,21951.75,0.5905,0.3501
2024-02-09 00:00:00,4015.75,1949.5,4846.5,17867.75,3.25,8909.75,2676.75,6538.5,22714.25,0.6128,0.3607
2024-02-09 01:00:00,3954.0,1886.75,4989.5,19604.5,3.25,8732.5,3000.75,6486.5,24594.0,0.6256,0.356
2024-02-09 02:00:00,3942.0,1873.0,5406.0,21477.75,3.25,8571.75,2538.0,6386.0,26883.75,0.6515,0.365
2024-02-09 03:00:00,3931.5,1843.75,5932.25,23064.25,3.0,7584.5,2321.5,6332.75,28996.5,0.6817,0.39
2024-02-09 04:00:00,3972.5,1846.0,6118.0,24490.5,3.0,7309.5,2328.0,6923.25,30608.5,0.6875,0.4181
2024-02-09 05:00:00,4013.25,1876.0,6186.75,25896.5,3.5,7675.0,2398.5,7575.25,32083.25,0.6827,0.4292
2024-02-09 06:00:00,4192.25,1855.25,6553.5,28009.5,4.5,9070.5,2653.25,8105.75,34563.0,0.6719,0.4088
